Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT
Price,Close,High,Low,Moving Average,Open,Return,Volatility,Volume,Close,High,Low,Moving Average,Open,Return,Volatility,Volume,Close,High,Low,Moving Average,Open,Return,Volatility,Volume,Close,High,Low,Moving Average,Open,Return,Volatility,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-14 15:20:00+00:00,244.25,244.64999389648438,244.1405029296875,244.28809204101563,244.27999877929688,-0.00011462300306896989,0.27878792898287497,245991,228.19000244140625,228.3800048828125,228.13999938964844,228.6952138264974,228.2899932861328,-0.0004161518241633244,0.2908865156214493,118232,185.1199951171875,185.36000061035156,185.1199951171875,185.65900675455728,185.35499572753906,-0.001267840715213353,0.33253287741615123,100339,406.8800048828125,407.0498962402344,406.8399963378906,407.1769124348958,406.94000244140625,-0.0002702409253336757,0.050665632089792405,56458
2025-02-14 15:24:00+00:00,244.25,244.47000122070312,244.14999389648438,244.36542561848958,244.28500366210938,0.0,0.1922347355162048,201316,228.0731964111328,228.17080688476562,228.0113983154297,228.68609313964845,228.1199951171875,-0.0005118805776928026,0.25687475205797533,133183,185.08999633789062,185.13999938964844,184.88999938964844,185.6023396809896,184.90499877929688,-0.0001620504542357848,0.2950724165819072,103901,406.6300048828125,406.74700927734375,406.3699951171875,407.1009928385417,406.4693908691406,-0.0006144317661223031,0.14424203985297426,107933
2025-02-14 15:26:00+00:00,244.14999389648438,244.3300018310547,244.0500030517578,244.41509195963542,244.22999572753906,-0.0004094415701765275,0.21488780214852615,204337,227.9550018310547,228.09019470214844,227.89999389648438,228.65242614746094,228.05999755859375,-0.0005182309098042959,0.2118316424739147,297179,185.0800018310547,185.12989807128906,185.03500366210938,185.52700602213542,185.0800018310547,-5.3998093001661474e-05,0.2186332766412989,63477,406.7200012207031,406.75,406.4700012207031,407.0156656901042,406.6199951171875,0.0002213224228657662,0.1546705426328119,114053
2025-02-14 15:28:00+00:00,244.3800048828125,244.3887939453125,244.0601043701172,244.45775248209637,244.17999267578125,0.0009420888473405942,0.08217924709367422,177476,227.7899932861328,228.08999633789062,227.72000122070312,228.60242614746093,227.9600067138672,-0.0007238645504439312,0.19469233072574993,224932,184.82000732421875,185.0865020751953,184.80999755859375,185.4963399251302,185.0800018310547,-0.0014047682313795828,0.18978505803288817,76018,406.239990234375,406.739990234375,406.20001220703125,406.93499755859375,406.69000244140625,-0.0011802001005297713,0.2885672828240943,111079
2025-02-14 15:34:00+00:00,243.49000549316406,243.93499755859375,243.44000244140625,244.40962626139324,243.93499755859375,-0.0036418666497499697,0.35281559924102823,343414,227.6649932861328,227.84500122070312,227.658203125,228.51875915527344,227.77999877929688,-0.0005487510588008115,0.2112193657139025,159152,184.6999969482422,184.7899932861328,184.55999755859375,185.45067342122397,184.57000732421875,-0.0006493364961620562,0.18978769112186422,117335,406.3599853515625,406.3900146484375,405.90008544921875,406.9026631673177,405.92999267578125,0.00029537987414363087,0.26226726351644314,100540
2025-02-14 15:36:00+00:00,243.85000610351562,243.88999938964844,243.17999267578125,244.40229288736978,243.5399932861328,0.001478502617068056,0.3567611062955537,279878,227.67999267578125,227.75,227.5800018310547,228.43609212239582,227.64999389648438,6.588360130344029e-05,0.17752828859093123,172913,184.94000244140625,185.00999450683594,184.69000244140625,185.39800720214845,184.69000244140625,0.0012994342021095395,0.16816603246002793,84420,406.3800048828125,406.4200134277344,406.1300048828125,406.88466389973956,406.3359069824219,4.9265508346385545e-05,0.2007043233778465,101377
2025-02-14 15:40:00+00:00,243.85000610351562,244.11880493164062,243.67759704589844,244.3742930094401,244.05499267578125,0.0,0.33775525923392036,174174,227.4499969482422,227.60589599609375,227.22999572753906,228.34809163411458,227.60589599609375,-0.0010101710072811798,0.185021867479601,196827,184.77000427246094,184.9499969482422,184.6999969482422,185.34467366536458,184.9199981689453,-0.0009192071304269245,0.15006729045598613,50647,406.80999755859375,406.80999755859375,406.25,406.8699971516927,406.5199890136719,0.0010581049033286938,0.2480358414185905,90230
2025-02-14 15:42:00+00:00,243.689697265625,243.86000061035156,243.55999755859375,244.31951293945312,243.82000732421875,-0.0006574075615261021,0.33021935603030184,248403,227.625,227.7899932861328,227.4149932861328,228.27342529296874,227.4499969482422,0.0007694132956952426,0.12351955222916827,126210,184.94000244140625,185.0,184.77000427246094,185.3053405761719,184.77000427246094,0.0009200528495665328,0.1057368208469309,69748,406.864990234375,407.0,406.6099853515625,406.8529968261719,406.8099060058594,0.0001351802465801022,0.2855351700060182,120226
